Date,Gold,Copper,Silver,GCR,GSR,Gold_Z_Score,Copper_Z_Score,Silver_Z_Score,GCR_Z_Score,GSR_Z_Score,Corr_Gold_Copper,Corr_Gold_Silver,Corr_Gold_GCR,Corr_Gold_GSR
2016-11-18,1208.5,2.464,16.613,490.4627,72.7442,-0.3308,3.3241,-0.1131,-2.2762,-0.2731,-0.549,0.9542,0.7886,-0.7917
2016-11-21,1209.6,2.5125,16.512,481.4328,73.2558,-0.327,3.7023,-0.1675,-2.4883,-0.1583,-0.5814,0.961,0.8029,-0.8212
2016-11-22,1211.0,2.5425,16.623,476.3028,72.8509,-0.3192,3.8663,-0.1184,-2.592,-0.245,-0.6093,0.9663,0.8147,-0.8436
2016-11-23,1189.1,2.606,16.383,456.2932,72.5813,-0.5757,4.2999,-0.241,-3.0468,-0.3011,-0.646,0.969,0.8311,-0.8514
2016-11-25,1178.2,2.667,16.464,441.7698,71.5622,-0.7097,4.6458,-0.2068,-3.3352,-0.5214,-0.6823,0.9678,0.8472,-0.8361
2016-11-28,1190.6,2.656,16.578,448.2681,71.8181,-0.5766,4.3569,-0.1559,-3.1176,-0.4616,-0.706,0.9682,0.8579,-0.8322
2016-11-29,1187.9,2.595,16.661,457.7649,71.2982,-0.6175,3.7112,-0.1201,-2.8448,-0.572,-0.7246,0.967,0.8676,-0.8177
2016-11-30,1170.8,2.6215,16.406,446.6145,71.3641,-0.8281,3.8056,-0.2524,-3.0586,-0.5538,-0.7437,0.9652,0.8775,-0.7969
2016-12-01,1166.9,2.6315,16.427,443.4353,71.0355,-0.8846,3.7634,-0.2477,-3.0768,-0.6216,-0.7592,0.9628,0.8851,-0.7685
2016-12-02,1175.1,2.615,16.753,449.369,70.1427,-0.7991,3.5275,-0.0903,-2.8959,-0.8121,-0.7707,0.9583,0.8889,-0.7203
2016-12-05,1174.0,2.689,16.824,436.5935,69.7813,-0.8251,3.9595,-0.0606,-3.1274,-0.8854,-0.7831,0.9528,0.8928,-0.6657
2016-12-06,1167.6,2.672,16.74,436.976,69.7491,-0.914,3.7114,-0.1088,-3.0638,-0.8862,-0.7939,0.9478,0.8968,-0.6093
2016-12-07,1175.0,2.637,17.203,445.5821,68.302,-0.8339,3.363,0.1208,-2.8285,-1.1941,-0.8003,0.938,0.8992,-0.5282
2016-12-08,1169.8,2.62,17.025,446.4886,68.7107,-0.9077,3.1645,0.0249,-2.7649,-1.0968,-0.8057,0.9311,0.9017,-0.4675
2016-12-09,1159.4,2.642,16.897,438.8342,68.6157,-1.0456,3.2374,-0.0463,-2.8797,-1.1088,-0.8113,0.9243,0.9045,-0.4029
2016-12-12,1163.5,2.613,17.116,445.2736,67.9773,-1.0058,2.9721,0.0602,-2.703,-1.2375,-0.8166,0.915,0.9069,-0.33
2016-12-13,1156.7,2.593,16.911,446.0856,68.3993,-1.1016,2.7814,-0.0513,-2.649,-1.137,-0.8197,0.9084,0.9088,-0.2659
2016-12-14,1161.3,2.6,17.152,446.6539,67.7064,-1.0553,2.7727,0.0669,-2.6049,-1.2762,-0.8227,0.8996,0.9105,-0.1991
2016-12-15,1127.8,2.596,15.897,434.4376,70.9442,-1.4883,2.6948,-0.593,-2.8146,-0.5711,-0.8217,0.9032,0.911,-0.1769
2016-12-16,1135.3,2.561,16.153,443.3034,70.2842,-1.4066,2.429,-0.4669,-2.6,-0.7081,-0.8192,0.9045,0.9108,-0.1414
2016-12-19,1140.5,2.4965,16.026,456.8396,71.1656,-1.3511,1.9904,-0.5394,-2.304,-0.5133,-0.8123,0.9073,0.9085,-0.1018
2016-12-20,1131.5,2.4995,16.054,452.6905,70.4809,-1.4825,1.9856,-0.5327,-2.3605,-0.6561,-0.8089,0.9099,0.9073,-0.0259
2016-12-21,1131.1,2.4915,15.918,453.9836,71.0579,-1.5006,1.9121,-0.6113,-2.3136,-0.5272,-0.8048,0.9119,0.906,0.031
2016-12-22,1128.8,2.4945,15.815,452.5156,71.3753,-1.5398,1.9083,-0.6717,-2.32,-0.4548,-0.8012,0.912,0.9045,0.0706
2016-12-23,1131.9,2.4725,15.704,457.7957,72.0772,-1.5107,1.7519,-0.7364,-2.198,-0.3003,-0.7919,0.912,0.9007,0.0777
2016-12-27,1137.3,2.508,15.929,453.4689,71.3981,-1.4532,1.9486,-0.6216,-2.2609,-0.4442,-0.7877,0.9117,0.8989,0.1039
2016-12-28,1139.4,2.495,15.988,456.6734,71.266,-1.4374,1.8472,-0.5954,-2.1808,-0.4695,-0.7831,0.9108,0.8966,0.141
2016-12-29,1156.4,2.479,16.163,466.4784,71.5461,-1.226,1.7308,-0.5086,-1.9796,-0.4045,-0.7805,0.9109,0.8951,0.19
2016-12-30,1150.0,2.4975,15.936,460.4605,72.1637,-1.3248,1.8231,-0.6396,-2.0775,-0.2666,-0.7762,0.9091,0.8928,0.2071
2017-01-03,1160.4,2.481,16.356,467.7147,70.9464,-1.202,1.7052,-0.4183,-1.9327,-0.5258,-0.7716,0.9094,0.8917,0.2044
2017-01-04,1163.8,2.548,16.499,456.7504,70.5376,-1.1737,2.0815,-0.348,-2.1227,-0.6093,-0.7697,0.9094,0.8912,0.2028
2017-01-05,1179.7,2.5295,16.584,466.3767,71.1348,-0.9698,1.9474,-0.309,-1.9291,-0.4746,-0.7696,0.9107,0.8919,0.1931
2017-01-06,1171.9,2.538,16.466,461.7415,71.1709,-1.0933,1.9736,-0.3826,-1.9986,-0.4619,-0.7698,0.9119,0.8927,0.1838
2017-01-09,1183.5,2.53,16.63,467.7866,71.1666,-0.9432,1.9039,-0.2986,-1.873,-0.4576,-0.7679,0.912,0.8921,0.1766
2017-01-10,1184.2,2.6035,16.803,454.8492,70.4755,-0.9436,2.3021,-0.2076,-2.0844,-0.6029,-0.7654,0.9116,0.8912,0.1736
2017-01-11,1195.6,2.601,16.783,459.6693,71.2387,-0.7933,2.2564,-0.2269,-1.9763,-0.4309,-0.761,0.9119,0.8902,0.1627
2017-01-12,1198.9,2.6605,16.78,450.6296,71.4482,-0.7584,2.5597,-0.2369,-2.1122,-0.3796,-0.7537,0.9121,0.8885,0.1519
2017-01-13,1195.3,2.6805,16.72,445.9243,71.4892,-0.8253,2.632,-0.2804,-2.1678,-0.3651,-0.746,0.9121,0.8871,0.1405
2017-01-17,1212.0,2.6165,17.102,463.2142,70.8689,-0.5946,2.2421,-0.0665,-1.8438,-0.4968,-0.735,0.9114,0.8844,0.1322
2017-01-18,1211.3,2.608,17.235,464.4555,70.2814,-0.6213,2.1679,0.0029,-1.8052,-0.6204,-0.7216,0.9107,0.8809,0.1164
2017-01-19,1200.9,2.6015,16.967,461.6183,70.7786,-0.7921,2.1084,-0.1629,-1.8351,-0.5051,-0.7119,0.9113,0.8802,0.0967
2017-01-20,1204.3,2.617,16.997,460.1834,70.8537,-0.7559,2.1683,-0.153,-1.8413,-0.4835,-0.7002,0.9129,0.88,0.0713
2017-01-23,1215.0,2.6395,17.15,460.3145,70.8455,-0.6042,2.2647,-0.0694,-1.8197,-0.4798,-0.6849,0.9128,0.88,0.0563
2017-01-24,1210.3,2.7005,17.149,448.1763,70.5755,-0.691,2.5599,-0.0778,-2.0037,-0.5342,-0.6553,0.9117,0.8729,0.0398
2017-01-25,1197.3,2.7025,16.944,443.0342,70.6622,-0.9101,2.5308,-0.2103,-2.0661,-0.5094,-0.6331,0.9115,0.8703,0.0206
2017-01-26,1189.5,2.666,16.814,446.1741,70.7446,-1.048,2.3022,-0.2977,-1.9904,-0.4858,-0.6118,0.9117,0.8682,-0.0031
2017-01-27,1188.1,2.68,17.1,443.3209,69.4795,-1.0818,2.343,-0.1293,-2.0145,-0.7619,-0.5811,0.9092,0.8622,-0.0244
2017-01-30,1193.2,2.6475,17.122,450.6893,69.6881,-1.013,2.1417,-0.1231,-1.8741,-0.7093,-0.5482,0.9069,0.8574,-0.0441
2017-01-31,1208.6,2.7215,17.512,444.0933,69.0155,-0.7768,2.4919,0.1117,-1.961,-0.8527,-0.4809,0.8978,0.8385,-0.0324
2017-02-01,1205.6,2.7045,17.42,445.7756,69.2078,-0.8392,2.3671,0.0466,-1.9139,-0.803,-0.3843,0.8832,0.8072,-0.0164
2017-02-02,1216.7,2.678,17.402,454.3316,69.9172,-0.6675,2.2001,0.0278,-1.7586,-0.6376,-0.2617,0.8718,0.7676,-0.0298
2017-02-03,1218.5,2.6095,17.453,466.9477,69.8161,-0.6491,1.8285,0.0526,-1.5434,-0.6542,-0.108,0.8595,0.7173,-0.0575
2017-02-06,1230.0,2.6455,17.667,464.9405,69.6213,-0.4656,1.988,0.183,-1.563,-0.6921,0.0509,0.851,0.6717,-0.0724
2017-02-07,1234.2,2.626,17.733,469.9924,69.5991,-0.402,1.8674,0.2192,-1.4718,-0.6909,0.1936,0.839,0.6212,-0.0549
2017-02-08,1237.6,2.6605,17.683,465.1757,69.9881,-0.3516,2.0161,0.1804,-1.5355,-0.5968,0.3148,0.825,0.5538,-0.024
2017-02-09,1235.1,2.648,17.72,466.4275,69.7009,-0.3975,1.9306,0.1992,-1.5023,-0.6561,0.372,0.8123,0.5016,0.0623
2017-02-10,1234.4,2.762,17.912,446.9225,68.9147,-0.4126,2.4597,0.3191,-1.7889,-0.8282,0.4363,0.8268,0.4504,-0.0044
2017-02-13,1224.4,2.7765,17.804,440.9869,68.7711,-0.5869,2.4919,0.2428,-1.8601,-0.8539,0.4984,0.8342,0.3892,-0.0581
2017-02-14,1223.9,2.731,17.872,448.1509,68.4814,-0.5935,2.2402,0.2826,-1.731,-0.913,0.5724,0.8447,0.3389,-0.1228
2017-02-15,1231.7,2.736,17.947,450.1827,68.6298,-0.4591,2.2344,0.3271,-1.6822,-0.8721,0.6325,0.8598,0.2974,-0.1884
2017-02-16,1240.0,2.716,18.063,456.5537,68.6486,-0.3194,2.1112,0.3979,-1.569,-0.861,0.6914,0.8768,0.2835,-0.2515
2017-02-17,1237.6,2.7055,18.019,457.4386,68.6831,-0.3628,2.0357,0.3631,-1.5409,-0.8463,0.73,0.8959,0.272,-0.3228
2017-02-21,1237.5,2.7455,17.99,450.7376,68.7882,-0.3655,2.1958,0.3383,-1.6266,-0.8156,0.7631,0.9113,0.242,-0.3876
2017-02-22,1232.0,2.7325,17.942,450.8692,68.6657,-0.4601,2.1072,0.3006,-1.6086,-0.8377,0.7712,0.9202,0.2327,-0.4227
2017-02-23,1250.2,2.6425,18.113,473.1126,69.0222,-0.1502,1.6689,0.4091,-1.263,-0.7485,0.7622,0.9258,0.2809,-0.4377
2017-02-24,1256.9,2.68,18.335,468.9925,68.552,-0.0373,1.8234,0.5524,-1.3141,-0.8525,0.7592,0.9336,0.3199,-0.4707
2017-02-27,1257.4,2.6875,18.354,467.8698,68.5082,-0.0299,1.8376,0.5592,-1.3197,-0.8573,0.7587,0.9389,0.3512,-0.4956
2017-02-28,1252.6,2.704,18.42,463.2396,68.0022,-0.1137,1.8924,0.5979,-1.3767,-0.9726,0.7641,0.9418,0.3626,-0.516
2017-03-01,1248.9,2.7265,18.443,458.0598,67.7167,-0.1796,1.9715,0.6076,-1.4412,-1.0384,0.7748,0.943,0.3576,-0.5334
2017-03-02,1231.9,2.6795,17.705,459.7499,69.5792,-0.4727,1.7387,0.0944,-1.4039,-0.5828,0.7769,0.9434,0.3602,-0.5331
2017-03-03,1225.5,2.687,17.697,456.0848,69.249,-0.5827,1.7538,0.0814,-1.4453,-0.66,0.7914,0.9441,0.3548,-0.5387
2017-03-06,1224.5,2.643,17.725,463.2993,69.0832,-0.5985,1.5405,0.094,-1.3282,-0.6973,0.802,0.9448,0.3513,-0.5467
2017-03-07,1215.1,2.6095,17.492,465.6448,69.466,-0.7568,1.378,-0.0762,-1.2836,-0.5963,0.8017,0.9485,0.3505,-0.5705
2017-03-08,1208.5,2.592,17.257,466.2423,70.0296,-0.865,1.2897,-0.247,-1.2654,-0.4455,0.8004,0.951,0.3446,-0.5895
2017-03-09,1202.4,2.57,16.993,467.8599,70.7585,-0.964,1.1831,-0.439,-1.233,-0.249,0.8063,0.9538,0.3234,-0.6166
2017-03-10,1200.7,2.5865,16.883,464.218,71.1189,-0.9871,1.2465,-0.5236,-1.2759,-0.1454,0.808,0.9592,0.3093,-0.6585
2017-03-13,1202.4,2.6165,16.935,459.5452,71.0009,-0.9525,1.368,-0.4933,-1.333,-0.1678,0.8102,0.9637,0.2932,-0.6999
2017-03-14,1201.9,2.624,16.888,458.0412,71.1689,-0.9547,1.3891,-0.5329,-1.3435,-0.1127,0.8129,0.972,0.2784,-0.7656
2017-03-15,1200.1,2.6455,16.888,453.6383,71.0623,-0.9796,1.4705,-0.5385,-1.3953,-0.1332,0.8291,0.9706,0.2092,-0.7656
2017-03-16,1226.5,2.6655,17.296,460.1388,70.9124,-0.5283,1.5437,-0.2504,-1.2923,-0.1665,0.8338,0.9697,0.1655,-0.7699
2017-03-17,1229.8,2.6795,17.379,458.9662,70.7636,-0.4721,1.5894,-0.1975,-1.2994,-0.1999,0.8267,0.9669,0.1674,-0.7551
2017-03-20,1233.6,2.6555,17.403,464.5453,70.8843,-0.4077,1.4718,-0.1875,-1.2114,-0.1565,0.8164,0.9653,0.1601,-0.7577
2017-03-21,1246.1,2.61,17.55,477.433,71.0029,-0.1936,1.2652,-0.0844,-1.0219,-0.1143,0.7867,0.9602,0.1862,-0.7345
2017-03-22,1249.3,2.622,17.545,476.4684,71.2055,-0.1388,1.3067,-0.0935,-1.0293,-0.0464,0.7558,0.9522,0.2029,-0.6961
2017-03-23,1246.9,2.6365,17.563,472.9376,70.9958,-0.1798,1.3582,-0.0855,-1.0728,-0.1002,0.7202,0.9426,0.2355,-0.6457
2017-03-24,1248.2,2.6235,17.72,475.7766,70.4402,-0.1577,1.2924,0.0255,-1.0266,-0.2581,0.6835,0.936,0.2506,-0.6219
2017-03-27,1255.4,2.625,18.08,478.2476,69.4358,-0.0372,1.2882,0.2868,-0.9859,-0.5542,0.6308,0.9324,0.2904,-0.6184
2017-03-28,1255.3,2.669,18.225,470.326,68.8779,-0.0413,1.4623,0.3889,-1.0903,-0.7205,0.5895,0.9296,0.3521,-0.6113
2017-03-29,1253.4,2.67,18.228,469.4382,68.7623,-0.076,1.4535,0.3848,-1.096,-0.7531,0.5395,0.9234,0.3917,-0.5864
2017-03-30,1245.0,2.665,18.185,467.167,68.463,-0.2201,1.4197,0.3457,-1.1199,-0.8465,0.4803,0.9195,0.4563,-0.5906
2017-03-31,1247.3,2.6465,18.235,471.3017,68.4014,-0.1823,1.3303,0.3774,-1.0549,-0.8656,0.4302,0.918,0.4777,-0.6088
2017-04-03,1250.8,2.5975,18.191,481.5399,68.7593,-0.1237,1.1158,0.3372,-0.9063,-0.7465,0.3527,0.9159,0.5333,-0.6049
2017-04-04,1255.0,2.606,18.302,481.581,68.5717,-0.0542,1.1422,0.4167,-0.8998,-0.8093,0.2578,0.9127,0.5831,-0.6019
2017-04-05,1245.4,2.6755,18.166,465.4831,68.5566,-0.2203,1.4201,0.3034,-1.115,-0.8169,0.197,0.9089,0.6275,-0.5941
2017-04-06,1250.3,2.6555,18.225,470.8341,68.6036,-0.138,1.3253,0.3432,-1.0332,-0.8031,0.1614,0.9079,0.6371,-0.6019
2017-04-07,1254.3,2.645,18.13,474.2155,69.1837,-0.0718,1.2708,0.2603,-0.9795,-0.5966,0.1238,0.9059,0.6556,-0.5884
2017-04-10,1251.1,2.602,17.894,480.8224,69.9173,-0.1277,1.0835,0.0627,-0.8815,-0.3229,0.0989,0.9012,0.6572,-0.5612
2017-04-11,1271.2,2.606,18.233,487.7974,69.7197,0.2149,1.0914,0.3307,-0.7792,-0.3917,0.07,0.8958,0.6704,-0.5176
2017-04-12,1275.3,2.544,18.279,501.2972,69.7686,0.2839,0.827,0.3624,-0.5878,-0.366,-0.0291,0.8943,0.704,-0.4854
2017-04-13,1285.9,2.5695,18.489,500.4476,69.5495,0.4635,0.9258,0.5288,-0.5948,-0.4462,-0.1136,0.8951,0.7429,-0.459
2017-04-17,1289.4,2.595,18.493,496.8786,69.7237,0.5203,1.0237,0.5264,-0.6394,-0.3698,-0.1849,0.893,0.7757,-0.4156
2017-04-18,1291.7,2.529,18.251,510.7552,70.7742,0.5552,0.7437,0.3212,-0.445,0.0627,-0.2824,0.8811,0.8033,-0.3248
2017-04-19,1281.4,2.5335,18.136,505.7825,70.6551,0.3756,0.7563,0.2207,-0.5098,0.0223,-0.3371,0.8749,0.8159,-0.2654
2017-04-20,1281.9,2.541,17.992,504.4865,71.2483,0.3809,0.7812,0.0957,-0.5239,0.2761,-0.3669,0.8611,0.8233,-0.1869
2017-04-21,1287.4,2.5365,17.83,507.5498,72.2042,0.4726,0.7569,-0.0422,-0.4785,0.6767,-0.3933,0.8303,0.8289,-0.065
2017-04-24,1275.8,2.5535,17.848,499.628,71.4814,0.2724,0.8216,-0.0296,-0.5841,0.3799,-0.4191,0.806,0.8308,0.0147
2017-04-25,1265.6,2.582,17.581,490.1627,71.9868,0.0967,0.9331,-0.2544,-0.7103,0.593,-0.4259,0.7782,0.8272,0.0455
2017-04-26,1262.1,2.591,17.353,487.1092,72.7309,0.0345,0.9635,-0.4469,-0.7485,0.9033,-0.4459,0.7391,0.8281,0.0813
2017-04-27,1263.7,2.58,17.265,489.8062,73.1943,0.0603,0.9116,-0.5217,-0.7075,1.0953,-0.4366,0.704,0.824,0.1036
2017-04-28,1266.1,2.5965,17.191,487.618,73.649,0.0998,0.9726,-0.584,-0.7333,1.2807,-0.4275,0.6593,0.8194,0.1311
2017-05-01,1253.3,2.65,16.78,472.9434,74.6901,-0.1198,1.1836,-0.9253,-0.9283,1.7015,-0.4192,0.6095,0.815,0.1409
2017-05-02,1255.1,2.625,16.769,478.1333,74.8464,-0.0883,1.0724,-0.9304,-0.8513,1.7523,-0.4357,0.563,0.8193,0.1508
2017-05-03,1246.4,2.533,16.487,492.0648,75.599,-0.2345,0.6899,-1.1584,-0.6563,2.0422,-0.4258,0.5287,0.8096,0.1368
2017-05-04,1226.5,2.502,16.244,490.2078,75.5048,-0.5711,0.5585,-1.3512,-0.6768,1.9892,-0.3788,0.5297,0.7832,0.0837
2017-05-05,1224.8,2.5195,16.215,486.1282,75.535,-0.5956,0.6254,-1.3663,-0.7271,1.9899,-0.3375,0.5343,0.7616,0.0371
2017-05-08,1225.3,2.4855,16.199,492.9793,75.6405,-0.5835,0.4812,-1.3714,-0.6285,2.0191,-0.2888,0.5398,0.7308,-0.0042
2017-05-09,1214.3,2.49,16.008,487.6707,75.8558,-0.7672,0.4948,-1.5182,-0.6955,2.0892,-0.2237,0.5627,0.7028,-0.0636
2017-05-10,1217.3,2.487,16.151,489.4652,75.37,-0.7105,0.4775,-1.3913,-0.6653,1.8851,-0.1506,0.5835,0.6713,-0.1145
2017-05-11,1222.7,2.501,16.209,488.8844,75.4334,-0.6147,0.5296,-1.3373,-0.6675,1.9019,-0.0972,0.6006,0.6445,-0.1576
2017-05-12,1226.2,2.518,16.346,486.9738,75.0153,-0.552,0.5939,-1.2206,-0.6878,1.73,-0.0615,0.6124,0.6306,-0.1861
2017-05-15,1228.6,2.533,16.561,485.0375,74.1863,-0.5077,0.6499,-1.0415,-0.7083,1.3992,-0.043,0.6207,0.6256,-0.2025
2017-05-16,1235.0,2.5445,16.693,485.3606,73.9831,-0.3959,0.6913,-0.9321,-0.6977,1.3203,-0.0295,0.6265,0.6227,-0.2144
2017-05-17,1257.5,2.5425,16.852,494.5919,74.6202,-0.0108,0.6768,-0.8018,-0.5656,1.5711,-0.0285,0.6178,0.6333,-0.2035
2017-05-18,1251.7,2.5265,16.621,495.4284,75.3083,-0.1084,0.6044,-0.9861,-0.5487,1.8371,-0.0158,0.613,0.6345,-0.2024
2017-05-19,1252.7,2.574,16.75,486.6744,74.7881,-0.0897,0.7957,-0.8792,-0.6632,1.6277,-0.0207,0.6029,0.638,-0.1896
2017-05-22,1260.7,2.589,17.143,486.9447,73.5402,0.0478,0.8513,-0.5614,-0.6536,1.1391,-0.034,0.5935,0.6498,-0.1711
2017-05-23,1254.8,2.5905,17.091,484.3853,73.4188,-0.053,0.8507,-0.6065,-0.6829,1.103,-0.0486,0.5865,0.6626,-0.1566
2017-05-24,1252.4,2.578,17.077,485.8029,73.3384,-0.094,0.7917,-0.6206,-0.6574,1.0816,-0.0616,0.5852,0.6774,-0.1472
2017-05-25,1255.8,2.592,17.152,484.4908,73.216,-0.0363,0.8437,-0.5633,-0.6696,1.0457,-0.071,0.5881,0.6962,-0.1406
2017-05-26,1267.6,2.5595,17.283,495.253,73.3437,0.1628,0.7006,-0.4615,-0.5157,1.1075,-0.0655,0.5888,0.7017,-0.1387
2017-05-30,1262.1,2.561,17.388,492.8153,72.5845,0.0662,0.7007,-0.3807,-0.5447,0.8085,-0.0463,0.5984,0.7018,-0.1525
2017-05-31,1272.0,2.577,17.368,493.5972,73.2381,0.2322,0.7619,-0.4015,-0.5294,1.0811,-0.0335,0.6066,0.7006,-0.1619
2017-06-01,1267.0,2.5845,17.243,490.2302,73.4791,0.1431,0.787,-0.5088,-0.5714,1.1852,-0.0244,0.6148,0.694,-0.1802
2017-06-02,1276.8,2.5715,17.487,496.5195,73.0142,0.3071,0.7255,-0.3145,-0.4799,1.0074,-0.0276,0.6217,0.6903,-0.199
2017-06-05,1279.3,2.5545,17.547,500.8025,72.907,0.3458,0.647,-0.2717,-0.4162,0.9772,-0.0523,0.6232,0.691,-0.215
2017-06-06,1294.4,2.5445,17.677,508.705,73.2251,0.5997,0.5983,-0.17,-0.3026,1.1211,-0.0775,0.6187,0.6952,-0.2169
2017-06-07,1290.1,2.549,17.587,506.12,73.3553,0.5222,0.6116,-0.25,-0.3344,1.1886,-0.0753,0.6152,0.6876,-0.2242
2017-06-08,1276.3,2.607,17.384,489.5665,73.4181,0.2831,0.8536,-0.4243,-0.5595,1.2274,-0.0394,0.6119,0.6593,-0.2411
2017-06-09,1268.5,2.646,17.193,479.4029,73.78,0.1475,1.0139,-0.5889,-0.6949,1.3952,0.026,0.6115,0.6076,-0.2699
2017-06-12,1266.1,2.6125,16.914,484.6316,74.8552,0.1058,0.8627,-0.8235,-0.6162,1.8524,0.0723,0.609,0.585,-0.2775
2017-06-13,1265.8,2.593,16.738,488.1605,75.6243,0.101,0.7719,-0.9687,-0.561,2.1657,0.1231,0.6049,0.5659,-0.2826
2017-06-14,1272.8,2.5705,17.107,495.1566,74.4023,0.2212,0.6681,-0.6575,-0.4573,1.6401,0.1554,0.6034,0.5543,-0.2859
2017-06-15,1252.2,2.564,16.691,488.3775,75.0225,-0.1305,0.6336,-1.0029,-0.5467,1.8947,0.1641,0.6076,0.5497,-0.2963
2017-06-16,1254.0,2.5625,16.636,489.3659,75.3787,-0.0974,0.6209,-1.0445,-0.5268,2.0339,0.1732,0.6087,0.547,-0.3023
2017-06-19,1244.2,2.5895,16.483,480.4788,75.4838,-0.2631,0.7333,-1.1663,-0.6465,2.0637,0.184,0.6183,0.5479,-0.3201
2017-06-20,1241.0,2.555,16.398,485.7143,75.68,-0.3146,0.5749,-1.2298,-0.5662,2.1303,0.1994,0.6321,0.5452,-0.3429
2017-06-21,1243.4,2.602,16.355,477.8632,76.0257,-0.27,0.7771,-1.2585,-0.6717,2.2591,0.1952,0.6447,0.5529,-0.3611
2017-06-22,1247.6,2.598,16.49,480.2155,75.658,-0.195,0.7528,-1.1403,-0.6321,2.0919,0.2009,0.6584,0.5666,-0.3779
2017-06-23,1256.2,2.623,16.628,478.9173,75.5473,-0.0459,0.8577,-1.022,-0.6447,2.0313,0.213,0.6707,0.5739,-0.3922
2017-06-26,1246.3,2.625,16.56,474.781,75.2597,-0.2149,0.8597,-1.0738,-0.698,1.9008,0.2298,0.7007,0.5776,-0.4339
2017-06-27,1246.4,2.6465,16.576,470.9616,75.1931,-0.2121,0.9487,-1.0561,-0.7467,1.8594,0.2284,0.7306,0.5785,-0.4754
2017-06-28,1248.0,2.662,16.715,468.8204,74.6635,-0.1801,1.0108,-0.9364,-0.771,1.6419,0.2081,0.7548,0.5734,-0.5083
2017-06-29,1244.2,2.683,16.586,463.7346,75.0151,-0.2408,1.0972,-1.0365,-0.8375,1.7814,0.1738,0.7791,0.5718,-0.5404
2017-06-30,1240.7,2.699,16.568,459.6888,74.8853,-0.2968,1.1602,-1.0449,-0.8888,1.7222,0.1544,0.8165,0.574,-0.6
2017-07-03,1217.9,2.681,16.037,454.2708,75.9431,-0.6858,1.0705,-1.4664,-0.9596,2.1253,0.0861,0.8552,0.613,-0.6622
2017-07-05,1220.4,2.649,15.842,460.7022,77.0357,-0.6365,0.9187,-1.6093,-0.8594,2.5206,0.0427,0.8845,0.6423,-0.7174
2017-07-06,1222.2,2.6515,15.927,460.9466,76.7376,-0.5992,0.9226,-1.5275,-0.8489,2.3665,0.0028,0.9077,0.6611,-0.7663
2017-07-07,1208.6,2.6375,15.371,458.2369,78.6286,-0.83,0.8523,-1.9599,-0.8814,3.0386,-0.0468,0.9223,0.6906,-0.7963
2017-07-10,1212.1,2.6395,15.577,459.2158,77.8134,-0.7628,0.8545,-1.7803,-0.8607,2.6776,-0.0723,0.9327,0.7052,-0.8157
2017-07-11,1213.6,2.6645,15.697,455.4701,77.3141,-0.7303,0.9607,-1.6695,-0.9091,2.4479,-0.1126,0.9388,0.716,-0.8231
2017-07-12,1218.1,2.677,15.839,455.0243,76.9051,-0.6445,1.0101,-1.5443,-0.9093,2.2631,-0.1622,0.9426,0.7258,-0.8242
2017-07-13,1216.3,2.6545,15.642,458.2031,77.7586,-0.6705,0.9004,-1.6939,-0.8558,2.5435,-0.1651,0.9422,0.7222,-0.8207
2017-07-14,1226.6,2.684,15.884,457.0045,77.2224,-0.4799,1.0272,-1.488,-0.8666,2.3173,-0.1712,0.9443,0.7165,-0.8203
2017-07-17,1232.8,2.717,16.05,453.7358,76.81,-0.3623,1.1686,-1.3464,-0.908,2.1444,-0.1732,0.9436,0.7021,-0.8139
2017-07-18,1241.1,2.7235,16.222,455.7004,76.5072,-0.2065,1.1886,-1.1993,-0.8717,2.0164,-0.1541,0.9387,0.6748,-0.8008
2017-07-19,1241.2,2.703,16.251,459.1935,76.3768,-0.1992,1.0863,-1.1691,-0.8129,1.9521,-0.1455,0.9383,0.6589,-0.7937
2017-07-20,1244.8,2.7085,16.299,459.5902,76.3728,-0.128,1.1026,-1.1228,-0.8003,1.9333,-0.1416,0.9395,0.6466,-0.7916
2017-07-21,1254.3,2.715,16.41,461.989,76.4351,0.0516,1.1232,-1.0239,-0.758,1.9376,-0.1248,0.9364,0.6282,-0.779
2017-07-24,1253.9,2.729,16.398,459.4723,76.4666,0.0491,1.1775,-1.0268,-0.789,1.9289,-0.1047,0.9319,0.6061,-0.7635
2017-07-25,1251.7,2.8405,16.497,440.6618,75.8744,0.0144,1.6691,-0.9369,-1.0626,1.6977,-0.0788,0.9293,0.5609,-0.7548
2017-07-26,1249.0,2.869,16.415,435.3433,76.0889,-0.0302,1.7799,-0.9996,-1.1334,1.7592,-0.0665,0.9274,0.5252,-0.7499
2017-07-27,1259.6,2.874,16.529,438.2742,76.2055,0.1716,1.7842,-0.896,-1.081,1.7847,-0.0282,0.9228,0.4757,-0.7356
2017-07-28,1268.4,2.8705,16.664,441.8742,76.1162,0.3406,1.7507,-0.7744,-1.019,1.7366,0.0238,0.9168,0.4233,-0.715
2017-07-31,1266.6,2.888,16.75,438.5734,75.6179,0.3126,1.8112,-0.6948,-1.0607,1.5454,0.0464,0.9141,0.3908,-0.7074
2017-08-01,1272.6,2.879,16.728,442.0285,76.076,0.4315,1.7535,-0.7086,-1.0011,1.6996,0.0749,0.9077,0.3557,-0.6879
